Year,Status,Award,Media,Media2,Name,Url
2014,finalist,Knight Award for Public Service,ProPublica,,Segregation Now,http://www.propublica.org/article/segregation-now-the-resegregation-of-americas-schools#intro
2014,finalist,Knight Award for Public Service,The Boston Globe,,Shadow Campus: A Globe Spotlight Investigation,http://www.bostonglobe.com/metro/2014/05/03/allston-fire-overcrowded-house-takes-promising-student-life/THC5c82P53NQdsSAETKurK/story.html
2014,winner,"General Excellence in Online Journalism, Small",Center for Public Integrity,,publicintegrity.org,http://www.publicintegrity.org
2014,finalist,"General Excellence in Online Journalism, Small",MinnPost,,minnpost.com,http://www.minnpost.com/
2014,finalist,"General Excellence in Online Journalism, Small",The Texas Tribune,,texastribune.com,https://www.texastribune.org/
2014,winner,"General Excellence in Online Journalism, Medium",ProPublica,,propublica.org,http://www.propublica.org/
2014,finalist,"General Excellence in Online Journalism, Medium",Mother Jones,,motherjones.com,http://www.motherjones.com/
2014,finalist,"General Excellence in Online Journalism, Medium",St. Louis Public Radio,,news.stlpublicradio.org,http://news.stlpublicradio.org
2014,finalist,"General Excellence in Online Journalism, Medium",Quartz,,qz.com,http://qz.com
2014,winner,"General Excellence in Online Journalism, Large",Los Angeles Times,,latimes.com,http://www.latimes.com/
2014,finalist,"General Excellence in Online Journalism, Large",NPR.org,,npr.org,http://www.npr.org/
2014,finalist,"General Excellence in Online Journalism, Large",New York Times,,nytimes.com,http://www.nytimes.com/
2014,finalist,"General Excellence in Online Journalism, Large",Washington Post,,washingtonpost.com,http://www.washingtonpost.com/
2014,finalist,"General Excellence in Online Journalism, Large",The Wall Street Journal,,wsj.com,http://online.wsj.com/
2014,winner,Gannett Foundation Award for Technical Innovation in the Service of Digital Journalism,Northwestern University,,Publishers&#8217; Toolbox,http://projects.knightlab.com/#toolbox
2014,finalist,Gannett Foundation Award for Technical Innovation in the Service of Digital Journalism,Quartz,,Quartz Chartbuilder,https://github.com/Quartz/Chartbuilder/
2014,finalist,Gannett Foundation Award for Technical Innovation in the Service of Digital Journalism,"Mozilla OpenNews, ProPublica, and LA NACIÃ“N (Argentina)",,Tabula,http://tabula.nerdpower.org/
2014,winner,"Breaking News, Large",The Seattle Times,,Oso Landslide,http://seattletimes.com/flatpages/local/oso-mudslide-coverage.html
2014,finalist,"Breaking News, Large",Republic Media: Arizona Republic / 12 News / azcentral.com,,Yarnell Hill Fire,http://archive.azcentral.com/ic/contest/yarnell/
2014,winner,"Planned News/Events, Small",The Texas Tribune,,"31 Days, 31 Ways",http://www.texastribune.org/session/83R/31ways/
2014,finalist,"Planned News/Events, Small",Center for Public Integrity,,After the Meltdown,http://www.publicintegrity.org/2013/09/10/13326/ex-wall-street-chieftains-living-large-post-meltdown-world
2014,winner,"Planned News/Events, Medium",Mother Jones,,Newtown: One Year After,http://www.motherjones.com/special-reports/2013/12/newtown-shooting-one-year-later
2014,finalist,"Planned News/Events, Medium",WBUR,,Bostonâ€™s Mayoral Race: Square by Square,http://www.wbur.org/2013/09/03/boston-square-by-square
2014,winner,"Planned News/Events, Large",VG,,World Chess Championship 2013,http://direkte.vg.no/studio/sjakkvm2013-10
2014,finalist,"Planned News/Events, Large",LA NACION (Argentina),,2013 Legislative Elections in Argentina,http://blogs.lanacion.com.ar/ona/planned-newsevents/2013-legislative-elections-in-argentina/
2014,finalist,"Planned News/Events, Large",New York Times,,NYC 2013: The Race for Mayor,http://www.nytimes.com/interactive/2013/08/21/nyregion/mayoral-videos.html?hp
2014,finalist,"Planned News/Events, Large",New York Times,,Sochi Olympics,http://sochi2014.nytimes.com/
2014,finalist,"Planned News/Events, Large",Newsday,,Superstorm Sandy,http://data.newsday.com/long-island/video/sandy/
2014,winner,"Explanatory Reporting, Small","The Pixel Hunt, The European Journalism Centre, Rue89",,ReBuilding Haiti,http://apps.rue89.com/haiti
2014,finalist,"Explanatory Reporting, Small",Center for Public Integrity,,Battle for the Airwaves &amp; Broadband,http://www.publicintegrity.org/2014/03/21/14433/wireless-companies-fight-their-futures
2014,finalist,"Explanatory Reporting, Small",Council on Foreign Relations,,InfoGuide: China&#8217;s Maritime Disputes,http://www.cfr.org/chinasea
2014,finalist,"Explanatory Reporting, Small",Oakland Police Beat,,Oakland Police Beat,http://oaklandpolicebeat.com
2014,winner,"Explanatory Reporting, Medium",The Baltimore Sun,,Breaking the Silence,http://data.baltimoresun.com/military-sexual-assaults/
2014,finalist,"Explanatory Reporting, Medium",ProPublica,,Chinaâ€™s Memory Hole,https://projects.propublica.org/weibo/
2014,finalist,"Explanatory Reporting, Medium",Mashable,,The Heartbleed Hit List,http://mashable.com/2014/04/09/heartbleed-bug-websites-affected/
2015,finalist,KNIGHT AWARD FOR PUBLIC SERVICE,"BBC World Service, BBC News",,BBC WhatsApp Ebola News Service,http://www.bbc.co.uk/blogs/collegeofjournalism/entries/0f944ab7-9f96-4091-a927-db826630d997
2015,finalist,KNIGHT AWARD FOR PUBLIC SERVICE,Center for Public Integrity,,Criminalizing Kids,http://www.publicintegrity.org/2015/04/10/17089/virginia-tops-nation-sending-students-cops-courts-where-does-your-state-rank
2015,finalist,KNIGHT AWARD FOR PUBLIC SERVICE,ProPublica,,Losing Ground,http://projects.propublica.org/louisiana
2015,finalist,KNIGHT AWARD FOR PUBLIC SERVICE,The Post and Courier,,Till Death Do Us Part,http://www.postandcourier.com/assets/till-death/
2015,finalist,"GENERAL EXCELLENCE IN ONLINE JOURNALISM, SMALL",Honolulu Civil Beat,,civilbeat.com,http://www.civilbeat.com/
2015,finalist,"GENERAL EXCELLENCE IN ONLINE JOURNALISM, SMALL",KBIA News,,kbia.org,http://kbia.org/
2015,finalist,"GENERAL EXCELLENCE IN ONLINE JOURNALISM, SMALL",MinnPost,,minnpost.com,http://www.minnpost.com/
2015,finalist,"GENERAL EXCELLENCE IN ONLINE JOURNALISM, SMALL",The Texas Tribune,,texastribune.org,http://www.texastribune.org/
2015,finalist,"GENERAL EXCELLENCE IN ONLINE JOURNALISM, MEDIUM",ProPublica,,propublica.org,https://www.propublica.org/
2015,finalist,"GENERAL EXCELLENCE IN ONLINE JOURNALISM, MEDIUM",Quartz,,qz.com,http://qz.com/
2015,finalist,"GENERAL EXCELLENCE IN ONLINE JOURNALISM, MEDIUM",Center for Investigative Reporting,,revealnews.org,http://revealnews.org/
2015,finalist,"GENERAL EXCELLENCE IN ONLINE JOURNALISM, LARGE",The Boston Globe,,BostonGlobe.com,http://bostonglobe.com/
2015,finalist,"GENERAL EXCELLENCE IN ONLINE JOURNALISM, LARGE",LA NACION (Argentina),,lanacion.com.ar,http://lanacion.com.ar/
2015,finalist,"GENERAL EXCELLENCE IN ONLINE JOURNALISM, LARGE",New York Times,,nytimes.com,http://nytimes.com/
2015,finalist,"GENERAL EXCELLENCE IN ONLINE JOURNALISM, LARGE",Washington Post,,washingtonpost.com,http://washingtonpost.com/
2015,finalist,GANNETT FOUNDATION AWARD FOR TECHNICAL INNOVATION IN THE SERVICE OF DIGITAL JOURNALISM,New York Times,,AI2HTML,http://ai2html.org/
2015,finalist,GANNETT FOUNDATION AWARD FOR TECHNICAL INNOVATION IN THE SERVICE OF DIGITAL JOURNALISM,Al Jazeera America Digital,,Pulp: AJAMâ€™s Open Source Comics Platform,https://github.com/ajam/pulp
2015,finalist,GANNETT FOUNDATION AWARD FOR TECHNICAL INNOVATION IN THE SERVICE OF DIGITAL JOURNALISM,The Breaking News team,,Proximity Alerts,http://blog.breakingnews.com/post/95393559884/new-android-app-debuts-with-proximity-alerts
2015,finalist,"BREAKING NEWS, SMALL",Billy Penn,,Amtrak 188 Crash,http://billypenn.com/2015/05/15/amtrak-188-crash-in-philadelphia-what-we-know-what-we-dont/
2015,finalist,"BREAKING NEWS, SMALL",reported.ly,,Charlie Hebdo Real-Time Coverage,https://storify.com/reportedly/reported-ly-coverage-of-charliehebdo
2015,finalist,"BREAKING NEWS, MEDIUM",Mashable,,Baltimore Riots,http://mashable.com/ona/2015/breakingnews/
2015,finalist,"BREAKING NEWS, MEDIUM",The Baltimore Sun,,Baltimore Riots and the Freddy Gray Case,http://live.baltimoresun.com/Event/Latest_updates_from_the_Freddie_Gray_case_in_Baltimore?Page=0
2015,finalist,"BREAKING NEWS, MEDIUM",The Canadian Press,,Parliament Hill Siege,http://www.thewesternstar.com/News/Canada---World/2014-10-22/article-3912373/Ottawa-shooting-won%26rsquo%3Bt-weaken-country%26rsquo%3Bs-resolve%3A-PM/1
2015,finalist,"BREAKING NEWS, LARGE",Al Jazeera America Digital,,AJAMâ€™s Coverage of Amtrak Crash,http://america.aljazeera.com/multimedia/2015/5/map-derailed-amtrak-sped-through-northeast-corridor.html
2015,finalist,"BREAKING NEWS, LARGE",RedacciÃ_n de ClarÃ_n,,The Death of Alberto Nisman,http://www.clarin.com/filer/ona-awards-nisman/ona-awards-nisman/index.html
2015,finalist,"BREAKING NEWS, LARGE",New York Times,,Germanwings,http://www.nytimes.com/2015/03/25/world/europe/germanwings-crash.html
2015,finalist,"BREAKING NEWS, LARGE",Globe and Mail,,Ottawa Shooting,http://www.theglobeandmail.com/static/interactive/ONA/attack-on-ottawa/ottawa-shooting.html
2015,finalist,"BREAKING NEWS, LARGE",The Post and Courier,,Walter Scott,http://www.postandcourier.com/Walter-Scott
2015,finalist,"PLANNED NEWS/EVENTS, MEDIUM",The Virginian-Pilot,,Echoes from the Jungle,http://vietnam.pilotonline.com/
2015,finalist,"PLANNED NEWS/EVENTS, MEDIUM","KPCC, Southern California Public Radio",,#MakeAlCare â€” The Evolution of One Voter,http://www.scpr.org/news/2015/02/23/49990/make-al-care-taking-on-voter-apathy-one-person-at/
2015,finalist,"PLANNED NEWS/EVENTS, MEDIUM",Berliner Morgenpost,,The Scar of the City,http://mauerweg.morgenpost.de/
2015,finalist,"PLANNED NEWS/EVENTS, LARGE",NPR Visuals,,Election Party!,http://elections.npr.org/
2015,finalist,"PLANNED NEWS/EVENTS, LARGE",Al Jazeera America Digital,,Midterm Election Coverage,http://projects.aljazeera.com/2014/double-voters/index.html
2015,finalist,"PLANNED NEWS/EVENTS, LARGE",New York Times,,Midterm Elections,http://elections.nytimes.com/2014/results/senate?utm_source=top_nav&amp;utm_medium=web&amp;utm_campaign=election-2014
2015,finalist,"PLANNED NEWS/EVENTS, LARGE","Verdens Gang, Norway",,The Norwegian Victims of WW2,http://www.vg.no/spesial/2015/vaare_falne/index_eng.php
2015,finalist,"PLANNED NEWS/EVENTS, LARGE",Washington Post,,The Senate Report on the CIAâ€™s Interrogation Program,http://wapo.st/1D3POg2
2015,finalist,"EXPLANATORY REPORTING, SMALL",inewsource,,An Impossible Choice,http://impossiblechoice.org/
2015,finalist,"EXPLANATORY REPORTING, SMALL",Council on Foreign Relations,,InfoGuide: The Sunni-Shia Divide,http://www.cfr.org/sunnishia
2015,finalist,"EXPLANATORY REPORTING, SMALL","The Connecticut Mirror, ctmirror.org",,The Long Reach of Childhood Trauma,http://ctmirror.org/2015/01/20/the-long-reach-of-childhood-trauma/
2015,finalist,"EXPLANATORY REPORTING, SMALL",The Texas Tribune,,Undrinkable,http://apps.texastribune.org/undrinkable/
2015,finalist,"EXPLANATORY REPORTING, MEDIUM",The Baltimore Sun,,The 45-Minute Mystery of Freddie Grayâ€™s Death,http://data.baltimoresun.com/freddie-gray/
2015,finalist,"EXPLANATORY REPORTING, MEDIUM",MPR News,,"Check 2016,</a>Newsy</li>
<li><a href=""http://www.mprnews.org/story/2015/02/02/climate-change-primer"">Climate Change in Minnesota",http://check2016.newsy.com/
2015,finalist,"EXPLANATORY REPORTING, MEDIUM",Mother Jones,,What Does Gun Violence Really Cost?,http://www.motherjones.com/politics/2015/04/true-cost-of-gun-violence-in-america
2015,finalist,"EXPLANATORY REPORTING, LARGE",Star Tribune,,Bees at the Brink,http://apps.startribune.com/news/bees/
2015,finalist,"EXPLANATORY REPORTING, LARGE",San Jose Mercury News,,Drugging our Kids,http://www.mercurynews.com/druggedkids
2015,finalist,"EXPLANATORY REPORTING, LARGE",New York Times,,Ebola,http://www.nytimes.com/2014/12/30/health/how-ebola-roared-back.html
2015,finalist,"EXPLANATORY REPORTING, LARGE",Globe and Mail,,Saving Cyla,http://www.theglobeandmail.com/life/health-and-fitness/health/video-saving-cyla-inside-the-operating-room-as-a-young-ontario-woman-undergoes-brain-surgery-while-awake/article20895176/
2015,finalist,"TOPICAL REPORTING, SMALL",Center for Public Integrity,,The Broadband Industry Beat,http://www.publicintegrity.org/2015/04/01/16998/us-internet-users-pay-more-and-have-fewer-choices-europeans
2015,finalist,"TOPICAL REPORTING, SMALL",Center for Public Integrity,,â€˜Dark Moneyâ€™ in America,http://www.publicintegrity.org/2014/07/15/15035/hobbled-irs-cant-stem-dark-money-flow
2015,finalist,"TOPICAL REPORTING, SMALL",The Texas Tribune,,Hurting for Work,http://apps.texastribune.org/hurting-for-work/
2015,finalist,"TOPICAL REPORTING, SMALL",Nieman Journalism Lab,,Nieman Journalism Lab,http://www.niemanlab.org/collection/predictions-2015/
2015,finalist,"TOPICAL REPORTING, SMALL",NHPR,,NHPR: Abuse And Neglect at Lakeview,http://nhpr.org/post/incidents-abuse-and-neglect-plague-new-hampshires-lakeview-rehab-center
2015,finalist,"TOPICAL REPORTING, SMALL",StateImpact Pennsylvania,,"StateImpact Pennsylvania: Energy, Environment, Economy",http://stateimpact.npr.org/pennsylvania/
2015,finalist,"TOPICAL REPORTING, MEDIUM",The Chronicle of Higher Education,,Alcoholâ€™s Hold on Campus,http://chronicle.com/article/A-River-of-Booze/150221/
2015,finalist,"TOPICAL REPORTING, MEDIUM",KERA News,,The Broken Hip,http://projects.kera.org/the-broken-hip
2015,finalist,"TOPICAL REPORTING, MEDIUM",Mashable,,Retronaut: Time Travel Through Photography,http://mashable.com/2014/09/30/russian-revolution-in-color/
2015,finalist,"TOPICAL REPORTING, MEDIUM",KQED News,,State of Health,http://bit.ly/1eNNI9R
2015,finalist,"TOPICAL REPORTING, LARGE",NPR,,Ebola Outbreak,http://apps.npr.org/life-after-death/
2015,finalist,"TOPICAL REPORTING, LARGE",National Geographic,,The Future of Food,http://food.nationalgeographic.com/
2015,finalist,"TOPICAL REPORTING, LARGE",Los Angeles Times,,Vaccinations in L.A. County,http://www.latimes.com/local/education/la-me-school-vaccines-20140903-story.html#page=1
2015,finalist,"TOPICAL REPORTING, LARGE",Denver Post,,A Year of Legal Marijuana,http://www.thecannabist.co/
2015,finalist,"ONLINE COMMENTARY, SMALL",Global Voices,,Dispatches From Syria: Marcell Shehwaro on Life in Aleppo,http://globalvoicesonline.org/2014/06/27/we-have-all-become-killers-in-syria/
2015,finalist,"ONLINE COMMENTARY, SMALL","Alfred Hermida, Graduate School of Journalism, University of British Columbia",,Informing Public Debate with Knowledge-Based Journalism,https://theconversation.com/ebola-in-the-usa-dont-trust-what-you-read-on-twitter-33211
2015,finalist,"ONLINE COMMENTARY, LARGE",Susie Cagle &amp; Al Jazeera America Digital,,Susie Cagle and Al Jazeera America Online Community,http://america.aljazeera.com/opinions/2014/6/uber-sharing-economyunionstaxis.html
2015,finalist,"ONLINE COMMENTARY, LARGE",New York Times,,Transgender Today Community Page,http://www.nytimes.com/2015/05/04/opinion/the-quest-for-transgender-equality.html
2015,finalist,"ONLINE COMMENTARY, LARGE","Vox.com, Vox Media",,Voxâ€™s Todd VanDerWerffâ€™s Cultural Criticism,http://www.vox.com/a/best-horror-movies-scary-scenes
2015,finalist,"FEATURE, SMALL",The Texas Tribune,,Disappearing Rio Grande,http://riogrande.texastribune.org/
2015,finalist,"FEATURE, SMALL",Science News,,The Martian Diaries: What If the Curiosity Rover Kept a Scrapbook?,https://www.sciencenews.org/article/martian-diaries
2015,finalist,"FEATURE, SMALL",Matter,,Youâ€™re 16. Youâ€™re a Pedophile. You Donâ€™t Want to Hurt Anyone. What Do You Do Now?,https://medium.com/matter/youre-16-youre-a-pedophile-you-dont-want-to-hurt-anyone-what-do-you-do-now-e11ce4b88bdb
2015,finalist,"FEATURE, MEDIUM",MPR News,,Betrayed by Silence: The Investigation,http://minnesota.publicradio.org/collections/catholic-church/betrayed-by-silence/ch1/
2015,finalist,"FEATURE, MEDIUM",Berliner Morgenpost,,M29 â€” The Bus Route of Contrasts,http://www.morgenpost.de/m29
2015,finalist,"FEATURE, MEDIUM",Mother Jones,,The NRAâ€™s Murder Mystery,http://www.motherjones.com/politics/2014/07/robert-dowlut-nra-murder-mystery
2015,finalist,"FEATURE, MEDIUM",FRONTLINE,,Stickup Kid,http://stories.frontline.org/alonza
2015,finalist,"FEATURE, LARGE",The Texas Observer and The Guardian US,,Beyond the Border,http://www.theguardian.com/world/ng-interactive/2014/aug/06/-sp-texas-border-deadliest-state-undocumented-migrants
2015,finalist,"FEATURE, LARGE",The Boston Globe,,Chasing Bayla,http://www.bostonglobe.com/metro/2014/10/25/chasing-bayla/tJuazyjBOsdKQTRVnAbh7K/story.html
2015,finalist,"FEATURE, LARGE",Globe and Mail,,Kimâ€™s Choice,http://www.theglobeandmail.com/life/health-and-fitness/health/kims-choice-how-one-family-confronts-a-genetic-time-bomb/article19657030/
2015,finalist,"FEATURE, LARGE",New York Times,,Passwords,http://www.nytimes.com/2014/11/19/magazine/the-secret-life-of-passwords.html
2015,finalist,"FEATURE, LARGE",El Mundo,,Spain: 253 Billion Euros Under the Table,http://www.elmundo.es/especiales/vivir-en-negro/una-sociedad-manchada.html
2015,finalist,"SPORTS, MEDIUM",Hartford Courant,,Dynasty: UConn Womenâ€™s Basketball 10-Title Reign,http://www.courant.com/hc-uconn-women-10th-national-championship-storygallery.html
2015,finalist,"SPORTS, MEDIUM",Taffy Brodesser-Akner for Matter,,Girls Fight Out,https://medium.com/matter/theres-a-woman-who-can-kick-a-mans-ass-and-everybody-around-the-world-knows-it-40e76270273b
2015,finalist,"SPORTS, LARGE",The Boston Globe,,Boston Globe Sports,http://www.bostonglobe.com/sports/2015/02/18/neuroscouting-may-give-red-sox-heads-prospects-potential/EFBHR3zNdThk1NboRpNMHL/story.html
2015,finalist,"SPORTS, LARGE",New York Times,,Dawn Wall,http://www.nytimes.com/2015/01/05/sports/on-el-capitans-dawn-wall-two-climbers-make-slow-progress-toward-a-dream.html
2015,finalist,"SPORTS, LARGE",Los Angeles Times,,The Mayweather vs. Pacquiao Fight,https://flipboard.com/@latimes/mayweather-vs.-pacquiao-jmmsahbty
2015,finalist,"SPORTS, LARGE",New York Times,,World Cup,http://www.nytimes.com/interactive/2014/07/13/sports/worldcup/world-cup-final-germany-vs-argentina.html
2015,finalist,"STUDENT PROJECTS, SMALL",School of Journalism and Mass Communication at Texas State University,,Loud Austin â€“ The Live Music Capital with a Loud Music Problem,http://loudaustin.beckslarson.com/
2015,finalist,"STUDENT PROJECTS, SMALL",UC Berkeley Graduate School of Journalism,,Mobile Health: Apps for Every Age and Ouch,https://media.journalism.berkeley.edu/projects/2015/20150512_healthapps/
2015,finalist,"STUDENT PROJECTS, SMALL","Annenberg School for Communication &amp; Journalism, University of Southern California",,The Trails of Trash,http://uscstoryspace.com/2014-2015/signeokl/Capstone/la-trash-dilemma/
2015,finalist,"STUDENT PROJECTS, SMALL",UC Berkeley Graduate School of Journalism,,"Wiped, Flashed, and Rekitted: The International Black Market of Stolen Cell Phones",https://cschodt.github.io/MastersTemplate/index.html
2015,finalist,"STUDENT PROJECTS, LARGE",NYCity News Service,,Counterfeit Ed,http://counterfeited.nycitynewsservice.com/
2015,finalist,"STUDENT PROJECTS, LARGE",The Medill Justice Project,,The Kenny â€œZuluâ€ù Whitmore Case,http://www.medilljusticeproject.org/2014/07/19/louisiana-warden-considers-end-to-inmates-solitary-confinement-after-more-than-three-decades/
2015,finalist,"STUDENT PROJECTS, LARGE",NYCity News Service,,The Missing,http://themissingny.nycitynewsservice.com/
2015,finalist,"STUDENT PROJECTS, LARGE",Journalism Broadcast Sheridan College,,#WhatAreTheChances?,http://genychances.com/
2015,finalist,"STUDENT PROJECTS, PRO-AM","WAMU88.5 News, Investigative Reporting Workshop and Reveal Project Teams",,Assault on Justice,http://investigativereportingworkshop.org/investigations/assault-justice/story/assault-justice/
2015,finalist,"STUDENT PROJECTS, PRO-AM","Arizona State University, Walter Cronkite School of Journalism",,Gun Wars: A News21 Investigation of Rights and Regulations in America,http://gunwars.news21.com/
2015,finalist,"STUDENT PROJECTS, PRO-AM","School of Media and Journalism, University of North Carolina at Chapel Hill",,"Powering a Nation: Whole Hog, The Power of Pork",http://wholehognc.org/
2015,finalist,"THE AL NEUHARTH INNOVATION IN INVESTIGATIVE JOURNALISM AWARD, SMALL",Center for Public Integrity,,Profiting from Prisoners,http://www.publicintegrity.org/2014/09/30/15761/prison-bankers-cash-captive-customers
2015,finalist,"THE AL NEUHARTH INNOVATION IN INVESTIGATIVE JOURNALISM AWARD, MEDIUM",Center for Investigative Reporting,,The Dark Side of the Strawberry,https://www.revealnews.org/article/californias-strawberry-industry-is-hooked-on-dangerous-pesticides/
2015,finalist,"THE AL NEUHARTH INNOVATION IN INVESTIGATIVE JOURNALISM AWARD, MEDIUM",The Baltimore Sun,,Undue Force,http://data.baltimoresun.com/news/police-settlements/
2015,finalist,"THE AL NEUHARTH INNOVATION IN INVESTIGATIVE JOURNALISM AWARD, MEDIUM",San Antonio Express-News,,Up in Flames,http://www.expressnews.com/business/eagleford/item/Up-in-Flames-Day-1-Flares-in-Eagle-Ford-Shale-32626.php
2015,finalist,"THE AL NEUHARTH INNOVATION IN INVESTIGATIVE JOURNALISM AWARD, LARGE",Center for Public Integrity,,Evicted and Abandoned: The World Bankâ€™s Broken Promise to the Poor,http://projects.huffingtonpost.com/worldbank-evicted-abandoned/worldbank-projects-leave-trail-misery-around-globe-kenya
2015,finalist,"THE AL NEUHARTH INNOVATION IN INVESTIGATIVE JOURNALISM AWARD, LARGE",The Oregonian/OregonLive.com,,Game of Chicken,http://www.oregonlive.com/usda-salmonella/
2015,finalist,"THE AL NEUHARTH INNOVATION IN INVESTIGATIVE JOURNALISM AWARD, LARGE",New York Times,,The Secret Casualties of Iraqâ€™s Abandoned Chemical Weapons,http://www.nytimes.com/interactive/2014/10/14/world/middleeast/us-casualties-of-iraq-chemical-weapons.html
2015,finalist,"THE AL NEUHARTH INNOVATION IN INVESTIGATIVE JOURNALISM AWARD, LARGE",NPR and ProPublica,,Workersâ€™ Comp,https://www.propublica.org/article/the-demolition-of-workers-compensation
2015,finalist,"EXCELLENCE AND INNOVATION IN VISUAL DIGITAL STORYTELLING, MEDIUM",WNYC,,Being 12,http://www.wnyc.org/being12
2015,finalist,"EXCELLENCE AND INNOVATION IN VISUAL DIGITAL STORYTELLING, MEDIUM",Quartz,,Space Business,http://qz.com/296941/interactive-graphic-every-active-satellite-orbiting-earth/
2015,finalist,"EXCELLENCE AND INNOVATION IN VISUAL DIGITAL STORYTELLING, LARGE",The Guardian and Kiln,,A Global Guide to the First World War â€” Interactive Documentary,http://www.theguardian.com/world/ng-interactive/2014/jul/23/a-global-guide-to-the-first-world-war-interactive-documentary
2015,finalist,"EXCELLENCE AND INNOVATION IN VISUAL DIGITAL STORYTELLING, LARGE",NPR,,Look At This,http://lookatthisstory.tumblr.com/tagged/stories/
2015,finalist,"EXCELLENCE AND INNOVATION IN VISUAL DIGITAL STORYTELLING, LARGE",The Wall Street Journal,,Markets &amp; Finance Interactive Graphics,http://graphics.wsj.com/documents/ona-awards
2015,finalist,"EXCELLENCE AND INNOVATION IN VISUAL DIGITAL STORYTELLING, LARGE",Washington Post,,The N-Word,http://www.washingtonpost.com/wp-dre/features/the-n-word
2015,finalist,"UNIVERSITY OF FLORIDA AWARD IN INVESTIGATIVE DATA JOURNALISM, SMALL/MEDIUM",FRONTLINE,,Ballot Watch,http://apps.frontline.org/votingrights/
2015,finalist,"UNIVERSITY OF FLORIDA AWARD IN INVESTIGATIVE DATA JOURNALISM, SMALL/MEDIUM",Milwaukee Journal Sentinel,,Trouble with Taxes,http://www.jsonline.com/watchdog/watchdogreports/across-wisconsin-uneven-property-assessments-fly-in-the-face-of-fairness-277614021.html
2015,finalist,"UNIVERSITY OF FLORIDA AWARD IN INVESTIGATIVE DATA JOURNALISM, SMALL/MEDIUM",Los Angeles News Group,,Unsolved Homicides,http://www.dailynews.com/unsolved-homicides
2015,finalist,"UNIVERSITY OF FLORIDA AWARD IN INVESTIGATIVE DATA JOURNALISM, SMALL/MEDIUM",Center for Public Integrity,,Whoâ€™s Trying to Influence Your Vote?: Tracking TV Ad Wars in the 2014 Election,http://www.publicintegrity.org/2014/11/05/16222/gop-rides-cavalry-us-senate-majority
2015,finalist,"UNIVERSITY OF FLORIDA AWARD IN INVESTIGATIVE DATA JOURNALISM, LARGE",The Wall Street Journal,,Medicare Unmasked,http://www.wsj.com/articles/hospital-discharges-rise-at-lucrative-times-1424230201
2015,finalist,"UNIVERSITY OF FLORIDA AWARD IN INVESTIGATIVE DATA JOURNALISM, LARGE",Austin American-Statesman,,"Missed Signs, Fatal Consequences: How Texas Missed Deadly Patterns and Key Pieces of Information that Could Have Helped Protect Vulnerable Children",http://projects.statesman.com/news/cps-missed-signs/
2015,finalist,"UNIVERSITY OF FLORIDA AWARD IN INVESTIGATIVE DATA JOURNALISM, LARGE",Washington Post,,Stop and Seize,http://www.washingtonpost.com/sf/investigative/2014/09/06/stop-and-seize/
2015,finalist,"UNIVERSITY OF FLORIDA AWARD IN INVESTIGATIVE DATA JOURNALISM, LARGE",Center for Public Integrity,,Swiss Leaks: Murky Cash Sheltered by Bank Secrecy,http://www.icij.org/project/swiss-leaks/banking-giant-hsbc-sheltered-murky-cash-linked-dictators-and-arms-dealers
